Basin,site_uid,decision,decided_by,note,auto_method,reason,station_name,site_type,selection_mode,basin0_km2,basin1_km2,basin2_km2,basin3_km2,n_corroborations,corroborated_by,vaa_totda_km2,reach_name,reach_da_km2,alt_name,alt_da_km2,alt_dist_m,snap_dist_m,comid_agree
3307,USGS:03571000,,,,basin1,,"SEQUATCHIE RIVER NEAR WHITWELL, TN",stream,auto,,1038.088080884578,1038.088080884578,,0,,1038.0537,Sequatchie River,1038.0537, ,2.3418,309.5979422127763,21.34,True
3308,USGS:03572110,,,,basin1,,"CROW CREEK AT BASS, AL",stream,auto,,268.74526104477206,268.74526104477206,,0,,268.7553,Crow Creek,268.7553, ,1.2312,1375.8059537316176,15.85,True
3309,USGS:0357479650,,,,basin1,,"HESTER CREEK AT BUDDY WILLIAMSON RD NR PLEVNA, AL",stream,auto,,79.01321619102276,1.2554873242822322,,0,,79.0155,Hester Creek,79.0155,Swamp Branch,0.9693,2049.3649034228415,196.72,False
3310,USGS:03578000,,,,basin1,,"ELK RIVER NEAR PELHAM, TN",stream,auto,,172.0810883232559,172.0810883232559,,0,,172.062,Elk River,172.062, ,0.5931,1477.0211818250746,7.3,True
3311,USGS:03578500,,,,basin1,,"BRADLEY CREEK NR PRAIRIE PLAINS, TN",stream,auto,,101.81164482471404,101.81164482471404,,0,,101.8008,Bradley Creek,101.8008, ,0.5049,1535.9570604922626,10.03,True
3312,USGS:03582000,,,,basin1,,"ELK RIVER ABOVE FAYETTEVILLE, TN",stream,auto,,2141.296183897478,2141.296183897478,,0,,2141.289,Elk River,2141.289, ,0.4239,864.4127503437895,17.93,True
3313,USGS:035825882,,,,basin1,,"CANE CREEK NEAR HOWELL, TN",stream,auto,,207.44375408207696,203.84171590091577,,1,basin2,207.4347,Cane Creek,207.4347, ,1.8027,1660.4650919580886,421.89,False
3314,USGS:03584020,,,,basin1,,"RICHLAND CREEK AT HWY 64 NEAR PULASKI, TN",stream,auto,,951.1820445997482,951.1820445997482,,0,,951.1839,Richland Creek,951.1839, ,3.0852,1228.2651137383973,1.6,True
3315,USGS:03584045,,,,basin1,,"RICHLAND CREEK AT HWY 64 BYPASS AT PULASKI, TN",stream,auto,,970.7126044786537,21.00351865405593,,0,,970.7193,Richland Creek,970.7193, ,1.4238,1207.4212172855105,43.4,False
3316,USGS:03584600,,,,basin1,,"ELK RIVER AT PROSPECT, TN",stream,auto,,4674.6934226105395,4674.6934226105395,,0,,4674.6837,Elk River,4674.6837, ,1.0377,847.7881604585646,54.67,True
3317,USGS:03585269,,,,basin1,,"SUGAR CREEK AT HWY 11 NEAR MINOR HILL, TN",stream,auto,,316.9786622830673,316.9786622830673,,0,,316.9881,Sugar Creek,316.9881, ,0.4752,1241.3439449396517,39.35,True
3318,USGS:03587320,,,,basin1,,"BLUEWATER CREEK NR ANTIOCH, AL",stream,auto,,211.28822627195777,211.28822627195777,,0,,211.2939,Bluewater Creek,211.2939,Walton Branch,2.6595,1824.3477740012113,17.08,True
3319,USGS:03588500,,,,basin1,,"SHOAL CREEK AT IRON CITY, TN",stream,auto,,901.1392177032951,901.1392177032951,,0,,901.125, ,901.125, ,0.0207,843.724430976343,23.23,True
3320,USGS:03590945,,,,basin1,,"SECOND CREEK AT MANBONE ROAD NR WATERLOO, AL",stream,auto,,170.76030893756925,170.76030893756925,,0,,170.7651,Second Creek,170.7651, ,0.8946,493.0724041895177,22.3,True
3321,USGS:03593500,,,,basin1,,"TENNESSEE RIVER AT SAVANNAH, TN",stream,auto,,85308.68286798653,85308.68286798653,,0,,85308.7059,Tennessee River,85308.7059, ,1.2717,867.2414856015738,101.16,True
3322,USGS:03593800,,,,basin1,,"HORSE CREEK NEAR SAVANNAH, TN (TVA)",stream,auto,,277.47243187788104,277.47243187788104,,0,,277.461,Horse Creek,277.461, ,1.2618,1724.6377038808662,9.52,True
3323,USGS:03594421,,,,basin1,,"BEECH RIVER BELOW WOLF CREEK NEAR LEXINGTON, TN",stream,auto,,117.8335630893701,117.8335630893701,,0,,117.8325,Beech River,117.8325, ,2.142,1203.2880013793035,12.72,True
3324,USGS:03594500,,,,basin1,,"TENNESSEE RIVER AT PERRYVILLE, TN",stream,auto,,88977.38026648208,88977.38026648208,,0,,88977.3633,Tennessee River,88977.3633,Pikes Peak Branch,4.113,855.4116162733955,82.44,True
3325,USGS:03596000,,,,basin1,,"DUCK RIVER BELOW MANCHESTER, TN",stream,auto,,291.47738982185064,291.47738982185064,,0,,291.4794,Duck River,291.4794,Cat Creek,4.4262,915.6624418489672,22.23,True
3326,USGS:03596075,,,,basin1,,"SINKING POND AT AEDC, TN",stream,auto,,10.96367232761469,10.96367232761469,,0,,10.9647,Crumpton Creek,10.9647, ,2.2059,1280.7893672430832,1619.99,True
3327,USGS:03597590,,,,basin1,,"WARTRACE CREEK BELOW COUNTY ROAD AT WARTRACE, TN",stream,auto,,95.2965960794349,95.2965960794349,,0,,95.2938, ,95.2938,Stokes Branch,1.0233,886.8655902213029,10.78,True
3328,USGS:03597860,,,,basin1,,"DUCK RIVER AT SHELBYVILLE, TN",stream,auto,,1108.5272680471728,1108.5272680471728,,0,,1108.5246,Duck River,1108.5246,Pettus Branch,3.2742,1360.4452272371686,28.44,True
3329,USGS:03598000,,,,basin1,,"DUCK RIVER NEAR SHELBYVILLE, TN",stream,auto,,1248.2550894138715,1248.2550894138715,,0,,1248.2469,Duck River,1248.2469,Pettus Branch,3.2742,1746.8236257880874,53.77,True
3330,USGS:03598165,,,,basin1,,"HURRICANE CREEK NEAR ELBETHEL, TN",stream,auto,,35.40687476584922,35.40687476584922,,0,,35.4123,Hurricane Creek,35.4123,Parch Corn Creek,8.784,461.9485017403478,33.86,True
3331,USGS:0359816545,,,,basin1,,"PARCH CORN CREEK AT MARTIN ROAD NR ELBETHEL, TN",stream,auto,,8.783621016749834,8.783621016749834,,0,,8.784,Parch Corn Creek,8.784,Hurricane Creek,35.4123,833.4583385411017,7.41,True
3332,USGS:03598169,,,,basin1,,"BENFORD CREEK NEAR SHELBYVILLE, TN",stream,auto,,15.306408113809457,15.306408113809457,,0,,15.3072,Benford Creek,15.3072,Minkslide Creek,2.5263,1326.1588373932468,8.62,True
3333,USGS:03598173,,,,basin1,,"FALL CREEK NEAR DEASON, TN",stream,auto,,45.76028486993621,45.76028486993621,,0,,45.7641,Fall Creek,45.7641, ,2.7009,215.3121696418336,16.2,True
3334,USGS:03598177,,,,basin1,,"FALL CREEK BLW HURRICANE CREEK NR ELBETHEL, TN",stream,auto,,94.42976961641425,94.42976961641425,,0,,94.4325,Fall Creek,94.4325,Parch Corn Creek,8.784,1405.1510088719576,2.97,True
3335,USGS:03598185,,,,basin1,,"DUCK RIVER AT HALLS MILL BRIDGE, TN",stream,auto,,1528.3593163782468,1513.7406983256135,,1,basin2,1528.3611,Duck River,1528.3611, ,6.4665,48.81254447512517,26.95,False
3336,USGS:03599100,,,,basin1,,"BIG ROCK CR AT DOUBLE BRIDGES, TN",stream,auto,,132.78657124460753,132.78657124460753,,0,,132.7788,Big Rock Creek,132.7788,Dry Branch,17.2674,1184.111850019667,6.6,True
3337,USGS:03599240,,,,basin1,,"DUCK RIVER ABOVE MILLTOWN, TN",stream,auto,,2377.8016480248275,2377.8016480248275,,0,,2377.8054,Duck River,2377.8054,Rice Branch,8.0595,70.72783282691037,7.6,True
3338,USGS:03599419,,,,basin1,,"DUCK RIVER AT MILE 156 NEAR POTTSVILLE, TN",stream,auto,,2667.3432654211406,2667.3432654211406,,0,,2667.3327,Duck River,2667.3327, ,1.737,1088.7125456907138,0.09,True
3339,USGS:03599450,,,,basin1,,"FOUNTAIN CREEK NEAR FOUNTAIN HEIGHTS, TN",stream,auto,,194.01813947624674,194.01813947624674,,0,,194.0103,Fountain Creek,194.0103,Silver Creek,31.7583,1658.5046499157581,6.38,True
3340,USGS:03599500,,,,basin1,,"DUCK RIVER AT COLUMBIA, TN",stream,auto,,3133.177324554192,3133.177324554192,,0,,3133.1601,Duck River,3133.1601, ,3.519,403.4543504535828,33.67,True
3341,USGS:03600088,,,,basin1,,"CARTERS CREEK AT BUTLER ROAD AT CARTERS CREEK, TN",stream,auto,,52.7832615835724,52.7832615835724,,0,,52.7769,Carters Creek,52.7769, ,0.4995,1406.2141599507033,9.91,True
3342,USGS:03600358,,,,basin1,,"DUCK RIVER AT CRAIG BRIDGE RD AB WILLIAMSPORT, TN",stream,auto,,3713.9687253341917,3713.9687253341917,,0,,3713.967,Duck River,3713.967, ,0.8442,773.396832909182,28.08,True
3343,USGS:03601600,,,,basin1,,"DUCK RIVER NEAR SHADY GROVE, TN.",stream,auto,,4419.879627608194,4418.128774518369,,1,basin2,4419.8712,Duck River,4419.8712, ,1.4526,414.1712493821075,41.0,False
3344,USGS:03601630,,,,basin1,,"LOCKE BRANCH NEAR BENDING CHESTNUT, TN",stream,auto,,3.1791138247869366,3.1791138247869366,,0,,3.1761,Locke Branch,3.1761,Locke Branch,0.8955,1003.4760483143788,67.66,True
3345,USGS:03601990,,,,basin1,,"DUCK RIVER AT HWY 100 AT CENTERVILLE, TN",stream,auto,,5306.298920393854,5306.298920393854,,0,,5306.2875,Duck River,5306.2875, ,0.0171,1893.281123250561,13.49,True
3346,USGS:03602500,,,,basin1,,"PINEY RIVER AT VERNON, TN",stream,auto,,521.3406210342158,500.97788948163355,,1,basin2,521.3412,Piney River,521.3412, ,1.4121,1425.534906210272,61.91,False
3347,USGS:03603000,,,,basin1,,"DUCK RIVER ABOVE HURRICANE MILLS, TN",stream,auto,,6630.981141678659,6630.981141678659,,0,,6630.9624,Duck River,6630.9624, ,1.0197,2177.4504496837517,15.81,True
3348,USGS:03604000,,,,basin1,,"BUFFALO RIVER NEAR FLAT WOODS, TN",stream,auto,,1162.9796628804866,1162.9796628804866,,0,,1162.9746,Buffalo River,1162.9746, ,1.4589,1197.1759209482664,34.69,True
3349,USGS:03604400,,,,basin1,,"BUFFALO RIVER BELOW LOBELVILLE, TN",stream,auto,,1823.2411110034457,1823.2411110034457,,0,,1823.2344,Buffalo River,1823.2344, ,0.2241,1320.2194582974537,23.81,True
3350,USGS:03605000,,,,basin1,,"TENNESSEE RIVER NEAR NEW JOHNSONVILLE, TN",stream,auto,,99307.8709130767,27.64412676944815,,0,,99307.8432,Tennessee River,99307.8432, ,0.0711,771.2168437028744,252.91,False
3351,USGS:03605078,,,,basin1,,"CYPRESS CREEK AT CAMDEN, TN",stream,auto,,72.14053246337689,72.14053246337689,,0,,72.1476,Cypress Creek,72.1476, ,3.6738,2008.599644559972,20.92,True
3352,USGS:03605400,,,,basin1,,"TRACE CREEK AT U S HIGHWAY 70, AT WAVERLY, TN",stream,auto,,46.70707777546199,46.70707777546199,,0,,46.7091,Trace Creek,46.7091, ,0.7101,262.36343606911447,32.77,True
3353,USGS:03606500,,,,basin1,,"BIG SANDY RIVER AT BRUCETON, TN",stream,auto,,531.8867417062002,531.8867417062002,,0,,531.8793, ,531.8793,Green Creek,4.5207,743.5539124418386,15.62,True
3354,USGS:03609500,,,,basin1,,"TENNESSEE RIVER NEAR PADUCAH, KY",stream,auto,,103633.28720401652,103633.28720401652,,0,,103633.2666,Tennessee River,103633.2666, ,1.089,224.44633914611325,203.61,True
3355,USGS:03610000,,,,basin1,,"CLARKS RIVER AT MURRAY, KY",stream,auto,,234.02613878551276,234.02613878551276,,0,,234.0342,Clarks River,234.0342, ,1.143,587.1739606176278,8.11,True
3356,USGS:03610200,,,,basin1,,"CLARKS RIVER AT ALMO, KY",stream,auto,,350.4533093207304,350.4533093207304,,0,,350.4564,Clarks River,350.4564, ,0.6246,1299.9858285737737,10.63,True
3357,USGS:03611000,,,,basin1,,"OHIO RIVER AT PADUCAH, KY",stream,auto,,522279.416820744,105445.88958315596,,0,,522279.4383,Ohio River,522279.4383, ,0.2556,1671.6682850630875,505.72,False
3358,USGS:03611260,,,,basin1,,"MASSAC CREEK NEAR PADUCAH, KY",stream,auto,,39.503317384767385,27.10768252133069,,0,,39.5046,Massac Creek,39.5046, ,1.1088,1673.8360290361538,182.26,False
3359,USGS:03611500,,,,basin1,,"OHIO RIVER AT METROPOLIS, IL",stream,auto,,522861.6063849126,522861.6063849126,,0,,522861.624,Ohio River,522861.624, ,2.0835,559.5382932432168,355.78,True
3360,USGS:03611800,,,,basin1,,"BAYOU CREEK NEAR HEATH, KY",stream,auto,,14.9408371506024,14.9408371506024,14.04841141947189,1,basin3,14.9382,Bayou Creek,14.9382, ,1.3761,1037.9125025267767,32.92,True
3361,USGS:03611850,,,,basin1,,"BAYOU CREEK NEAR GRAHAMVILLE, KY",stream,auto,,38.13786963987874,38.13786963987874,38.53530859511531,1,basin3,38.1411,Bayou Creek,38.1411, ,1.2132,1291.9724894032772,10.37,True
3362,USGS:03612000,,,,basin1,,"CACHE RIVER AT FORMAN, IL",stream,auto,,633.3390581397481,633.3390581397481,617.214668237082,1,basin3,633.3453, ,633.3453, ,0.9747,1413.1463482059935,29.14,True
3363,USGS:03612600,,,,basin0,,"OHIO RIVER AT OLMSTED, IL",stream,auto,524135.9445265504,524134.679059108,524134.679059108,,1,basin0,524134.7073,Ohio River,524134.7073, ,1.1628,2047.5841618788525,319.74,True
3364,USGS:03613000,,,,basin1,,"HUMPHREY CR AT LACENTER, KY",stream,auto,,92.58596914687273,92.58596914687273,,0,,92.5938,Humphrey Creek,92.5938, ,2.4003,1409.8466195945432,33.69,True
3365,USGS:04021520,,,,basin1,,"STONEY BROOK AT PINE DRIVE NEAR BROOKSTON, MN",stream,auto,,195.42484528893294,195.42484528893294,193.3584407813059,1,basin3,195.43,Stoney Brook,195.43, ,5.206,714.6515866645655,12.85,True
3366,USGS:04024430,,,,basin1,,"NEMADJI RIVER NEAR SOUTH SUPERIOR, WI",stream,auto,,1099.8236887034093,1099.8236887034093,1127.8882851058038,1,basin3,1099.805,Nemadji River,1099.805, ,2.624,1400.534717158104,32.45,True
3367,USGS:04026005,,,,basin1,,"BOIS BRULE RIVER NEAR LAKE SUPERIOR, WI",stream,auto,,485.0378688596485,485.0378688596485,475.05281777162276,1,basin3,485.045,Bois Brule River,485.045, ,1.43,2297.598681983991,84.45,True
3368,USGS:040260078,,,,basin1,,"BOIS BRULE ESTUARY NEAR PORT WING, WI",estuary,auto,,515.1706894120448,515.1706894120448,507.9788798365899,1,basin3,515.176,Bois Brule River,515.176, ,0.0315,729.572647971836,6.47,True
3369,USGS:040263205,,,,basin1,,"WHITTLESEY CREEK NEAR ASHLAND, WI",stream,auto,,73.54788949351286,73.54788949351286,67.10715580209092,1,basin3,73.548,Whittlesey Creek,73.548, ,0.009,951.688324326205,4.46,True
3370,USGS:04026390,,,,basin1,,"BEARTRAP CREEK AT U.S. HIGHWAY 2 NEAR ASHLAND, WI",stream,auto,,63.506295947666,63.506295947666,63.6362709960525,1,basin3,63.505,Beartrap Creek,63.505,Kakagon River,2.1,2098.975473588187,27.35,True
3371,USGS:04026450,,,,basin1,,"BAD RIVER NEAR MELLEN, WI",stream,auto,,217.3110157855248,217.3110157855248,143.18122416247658,1,basin3,217.325,Bad River,217.325, ,3.083,1407.1355730225398,12.53,True
3372,USGS:04026561,,,,basin1,,"TYLER FORKS RIVER AT STRICKER ROAD NEAR MELLEN, WI",stream,auto,,187.56430634849315,187.56430634849315,188.11342399177212,1,basin3,187.555,Tyler Forks,187.555, ,2.429,1586.1832970472772,18.69,True
3373,USGS:040265935,,,,basin1,,"MARENGO RIVER AT FOUR CORNERS RD NR MASON, WI",stream,auto,,158.59981217079425,158.59981217079425,187.4009282643331,1,basin3,158.596,Marengo River,158.596, ,1.327,2037.966379795117,6.72,True
3374,USGS:04026740,,,,basin1,,"MARENGO RIVER NEAR MELLEN, WI",stream,auto,,503.02740674035624,503.02740674035624,516.1649786415966,1,basin3,503.026,Marengo River,503.026, ,1.359,1159.3548661965199,6.45,True
3375,USGS:04027000,,,,basin1,,"BAD RIVER NEAR ODANAH, WI",stream,auto,,1549.2507670191364,1549.2507670191364,1535.2671398341045,1,basin3,1549.225,Bad River,1549.225,Camerons Creek,3.345,813.5665624736179,42.73,True
3376,USGS:04027500,,,,basin1,,"WHITE RIVER NEAR ASHLAND, WI",stream,auto,,640.8409881300614,640.8409881300614,701.9096409011245,1,basin3,640.854,White River,640.854, ,0.864,832.5586630369312,61.37,True
3377,USGS:04027595,,,,basin1,,"BAD RIVER AT ODANAH, WI",stream,auto,,2428.068884303899,2428.068884303899,2480.211238285243,1,basin3,2428.066,Bad River,2428.066, ,0.741,629.8692546732852,2.85,True
3378,USGS:040276505,,,,basin1,,"DENOMIE CREEK AT MAPLE STREET NEAR ODANAH, WI",stream,auto,,38.421675518878395,38.421675518878395,39.07553241421484,1,basin3,38.425,Denomie Creek,38.425, ,3.135,691.7408616112947,17.81,True
3379,USGS:04029990,,,,basin1,,"MONTREAL RIVER AT SAXON FALLS NEAR SAXON, WI",stream,auto,,692.7398920939796,692.7398920939796,682.1370002814851,1,basin3,692.765,Montreal River,692.765,Treasure Creek,1.157,1218.7498205834743,25.39,True
3380,USGS:04031000,,,,basin1,,"BLACK RIVER NEAR BESSEMER, MI",stream,auto,,518.7339984026396,518.7339984026396,511.7627927521217,1,basin3,518.755,Black River,518.755, ,2.965,1438.1281433768445,14.41,True
3381,USGS:04032000,,,,basin1,,"PRESQUE ISLE RIVER NEAR TULA, MI",stream,auto,,688.152143858467,688.152143858467,730.8029537618795,1,basin3,688.148,Presque Isle River,688.148, ,37.91,587.8741246621514,31.82,True
3382,USGS:04032150,,,,basin1,,"PRESQUE ISLE RIVER NEAR CONNORVILLE, MI",stream,auto,,941.4365733392941,941.4365733392941,953.1803349614349,1,basin3,941.419,Presque Isle River,941.419, ,0.536,1343.1532807431602,11.34,True
3383,USGS:04033000,,,,basin1,,"MIDDLE BRANCH ONTONAGON RIVER NEAR PAULDING, MI",stream,auto,,428.01940712941456,428.01940712941456,447.43262239773634,1,basin3,428.027,Middle Branch Ontonagon River,428.027,Interior Creek,1.858,1909.0459407574506,46.91,True
3384,USGS:04034500,,,,basin1,,"MIDDLE BRANCH ONTONAGON RIVER NR TROUT CREEK, MI",stream,auto,,545.4189930656095,545.4189930656095,556.8201361659065,1,basin3,545.433,Middle Branch Ontonagon River,545.433, ,2.534,1471.1590758947852,52.31,True
3385,USGS:04035500,,,,basin1,,"MIDDLE BRANCH ONTONAGON RIVER NEAR ROCKLAND, MI",stream,auto,,1763.6797515040419,1763.6797515040419,1769.250710218995,1,basin3,1763.709,Ontonagon River,1763.709,Rockland Creek,5.098,1123.4192573636724,42.54,True
3386,USGS:04035995,,,,basin1,,"LAKE GOGEBIC NEAR BERGLAND, MI",lake,auto,,422.24965797876354,422.24965797876354,393.3321371450936,1,basin3,422.254, ,422.254,Trestle Creek,1.103,1608.9616272503692,0.21,True
3387,USGS:04036000,,,,basin1,,"WEST BRANCH ONTONAGON RIVER NEAR BERGLAND, MI",stream,auto,,422.24965797876354,422.24965797876354,393.7758759413888,1,basin3,422.254, ,422.254,Trestle Creek,1.103,1423.6718429985938,3.94,True
3388,USGS:04037400,,,,basin1,,"CISCO LAKE NEAR WATERSMEET, MI",lake,auto,,139.61606740187156,139.61606740187156,127.4915799816518,1,basin3,139.607,Cisco Branch Ontonagon River,139.607, ,129.521,49.26650251679898,17.11,True
3389,USGS:04039500,,,,basin1,,"SOUTH BRANCH ONTONAGON RIVER AT EWEN, MI",stream,auto,,898.4426979105028,898.4426979105028,905.4460563886344,1,basin3,898.429,South Branch Ontonagon River,898.429, ,0.671,1487.2514136870223,23.34,True
3390,USGS:04040000,,,,basin1,,"ONTONAGON RIVER NEAR ROCKLAND, MI",stream,auto,,3471.1608799935457,3471.1608799935457,3478.6305488393195,1,basin3,3471.178,Ontonagon River,3471.178, ,1.908,1286.543483813407,12.33,True
3391,USGS:04040500,,,,basin1,,"STURGEON RIVER NEAR SIDNAW, MI",stream,auto,,432.58058792334714,432.58058792334714,434.2313848077784,1,basin3,432.588,Sturgeon River,432.588, ,0.59,1625.1054573522779,8.55,True
3392,USGS:04041500,,,,basin1,,"STURGEON RIVER NEAR ALSTON, MI",stream,auto,,885.7291890217311,885.7291890217311,876.9855573984806,1,basin3,885.752,Sturgeon River,885.752, ,1.395,734.6156444657661,40.79,True
3393,USGS:04043097,,,,basin1,,"FALLS RIVER NEAR L'ANSE, MI",stream,auto,,118.26263770802369,118.26263770802369,124.18695567075639,1,basin3,118.256,Falls River,118.256, ,1.075,506.45350088022997,17.95,True
3394,USGS:04043126,,,,basin1,,"SILVER RIVER UPSTREAM OF EAST BRANCH NR L'ANSE, MI",stream,auto,,52.2090341024551,52.2090341024551,67.44913567169397,1,basin3,52.216,Silver River,52.216,Gomanche Creek,2.04,2313.4768773536744,6.21,True
3395,USGS:04043140,,,,basin1,,"GOMANCHE CREEK AT INDIAN ROAD NEAR L'ANSE, MI",stream,auto,,12.364868573562392,12.364868573562392,14.312039928605698,1,basin3,12.361,Gomanche Creek,12.361, ,1.357,498.17093160801954,6.42,True
3396,USGS:04043150,,,,basin1,,"SILVER RIVER NEAR L'ANSE, MI",stream,auto,,173.51650261186194,173.51650261186194,196.16328427369197,1,basin3,173.508,Silver River,173.508, ,1.374,95.67511928510191,12.82,True
3397,USGS:04043238,,,,basin1,,"SALMON TROUT RIVER NEAR BIG BAY, MI",stream,auto,,19.2293593614857,19.2293593614857,14.30134681387856,1,basin3,19.231,Salmon Trout River,19.231, ,0.995,1075.3994189698017,19.82,True
3398,USGS:04043244,,,,basin1,,"EAST BRANCH SALMON TROUT RIVER NEAR DODGE CITY, MI",stream,auto,,29.525193695283804,29.525193695283804,27.86637209077235,1,basin3,29.529,East Branch Salmon Trout River,29.529,Snake Creek,0.574,964.5336109375753,38.71,True
3399,USGS:04043275,,,,basin1,,"YELLOW DOG RIVER NEAR BIG BAY, MI",stream,auto,,80.97329543327196,80.97329543327196,87.49841674893644,1,basin3,80.964,Yellow Dog River,80.964, ,0.553,938.433893465527,3.39,True
3400,USGS:04044003,,,,basin1,,"DEAD RIVER AT MARQUETTE, MI",stream,auto,,423.0367916629406,423.0367916629406,412.0368002052422,1,basin3,423.044, ,423.044, ,1.216,1541.348329954311,37.87,True
3401,USGS:04044599,,,,basin1,,"CHOCOLAY RIVER AT GREEN BAY STREET AT HARVEY, MI",stream,auto,,381.2900732308486,381.2900732308486,404.26510593165136,1,basin3,381.283,Chocolay River,381.283, ,0.0036,604.0695250917647,15.99,True
3402,USGS:04044724,,,,basin1,,"AU TRAIN RIVER AT FOREST LAKE, MI",stream,auto,,222.47312611006137,222.47312611006137,,0,,222.459,Au Train River,222.459,Buck Bay Creek,23.288,3303.241985328286,27.51,True
3403,USGS:04044755,,,,basin1,,"MINERS RIVER NR MUNISING, MI",stream,auto,,68.71844158852355,68.71844158852355,,0,,68.725,Miners River,68.725, ,1.4175,968.6538309589234,23.64,True
3404,USGS:04045500,,,,basin1,,"TAHQUAMENON RIVER NEAR PARADISE, MI",stream,auto,,1960.6736152536255,1960.6736152536255,,0,,1960.668,Tahquamenon River,1960.668, ,1.048,1264.8328890395455,25.2,True
3405,USGS:04046000,,,,basin1,,"BLACK RIVER NEAR GARNET, MI",stream,auto,,89.43304046784841,89.43304046784841,,0,,89.435,Black River,89.435, ,0.753,1330.647482816208,36.39,True
3406,USGS:04056500,,,,basin1,,"MANISTIQUE RIVER NEAR MANISTIQUE, MI",stream,auto,,2922.040433077714,2922.040433077714,,0,,2922.023,Manistique River,2922.023, ,6.872,509.0469047277534,67.61,True
3407,USGS:04057510,,,,basin1,,"STURGEON RIVER NEAR NAHMA JUNCTION, MI",stream,auto,,488.30771866753787,488.30771866753787,,0,,488.323,Sturgeon River,488.323,Mormon Creek,18.613,53.093164065098044,47.49,True
3408,USGS:04057800,,,,basin1,,"MIDDLE BRANCH ESCANABA RIVER AT HUMBOLDT, MI",stream,auto,,125.23082437345911,125.23082437345911,123.46448064341631,1,basin3,125.226,Middle Branch Escanaba River,125.226,Second River,27.857,1877.1776856697563,8.37,True
3409,USGS:04057801,,,,basin1,,"M BR ESCANABA R AT US HWY 41 NR HUMBOLDT, MI",stream,auto,,125.23082437345911,125.23082437345911,126.13107003185466,1,basin3,125.226,Middle Branch Escanaba River,125.226, ,10.581,1151.6306617939513,6.49,True
3410,USGS:04057811,,,,basin1,,"GREENWOOD RESERVOIR NEAR GREENWOOD, MI",lake,auto,,172.43258771287168,172.43258771287168,177.40803136446098,1,basin3,172.433,Middle Branch Escanaba River,172.433, ,2.909,354.11064681733524,15.26,True
3411,USGS:04057814,,,,basin1,,"GREENWOOD RELEASE NEAR GREENWOOD, MI",stream,auto,,172.43258771287168,2.9042432003260337,186.9005118705652,1,basin3,172.433,Middle Branch Escanaba River,172.433, ,2.909,22.51322491968532,200.45,False
3412,USGS:04058100,,,,basin1,,"MIDDLE BRANCH ESCANABA RIVER NR PRINCETON, MI",stream,auto,,539.8867151988906,539.8867151988906,572.7452841254595,1,basin3,539.913,Middle Branch Escanaba River,539.913,Green Creek,49.283,497.0470333845694,49.01,True
3413,USGS:04058190,,,,basin1,,"SCHWEITZER RESERVOIR NEAR PALMER, MI",lake,auto,,59.00125315083391,59.00125315083391,58.441101267476164,1,basin3,58.993, ,58.993, ,9.298,2122.0574042918947,181.44,True
3414,USGS:04058200,,,,basin1,,"SCHWEITZER CREEK NEAR PALMER, MI",stream,auto,,67.10231345230017,67.10231345230017,62.29897746021678,1,basin3,67.093,Schweitzer Creek,67.093,,,,3.59,True
3415,USGS:04058940,,,,basin1,,"ESCANABA RIVER NEAR ST. NICHOLAS, MI",stream,auto,,2071.252782322391,2071.252782322391,1995.3211773974865,1,basin3,2071.264,Escanaba River,2071.264,Hunters Brook,119.256,1263.5551522091575,70.71,True
3416,USGS:04059000,,,,basin1,,"ESCANABA RIVER AT CORNELL, MI",stream,auto,,2400.392341543129,2400.392341543129,2262.0221127096324,1,basin3,2400.422,Escanaba River,2400.422, ,39.374,658.1592126153047,72.29,True
3417,USGS:04059034,,,,basin1,,"ESCANABA RIVER NEAR WELLS, MI",stream,auto,,2498.428981458147,2498.428981458147,2379.3276307697624,1,basin3,2498.457,Escanaba River,2498.457,Bichler Creek,21.428,211.53868790846556,19.91,True
3418,USGS:04059500,,,,basin1,,"FORD RIVER NEAR HYDE, MI",stream,auto,,1166.3586828123061,1166.3586828123061,1201.7504638184464,1,basin3,1166.35,Ford River,1166.35,,,,37.75,True
3419,USGS:04059750,,,,basin1,,"CEDAR RIVER AT COUNTY ROAD 366 NR CEDAR RIVER, MI",stream,auto,,681.2531376907634,681.2531376907634,640.2257629056875,1,basin3,681.261,Cedar River,681.261,Devils Creek,46.347,2014.6262483907371,16.38,True
3420,USGS:04060500,,,,basin1,,"IRON RIVER AT CASPIAN, MI",stream,auto,,251.58447916811264,251.58447916811264,217.35094057617664,1,basin3,251.59,Iron River,251.59,Holmes Creek,19.851,1182.1054806082416,41.64,True
3421,USGS:04060993,,,,basin1,,"BRULE RIVER AT US HIGHWAY 2 NEAR FLORENCE, WI",stream,auto,,974.1113055113002,974.1113055113002,1005.820939526297,1,basin3,974.141,Brule River,974.141, ,3.751,700.562389379835,13.08,True
3422,USGS:04062000,,,,basin1,,"PAINT RIVER NEAR ALPHA, MI",stream,auto,,1652.241118609019,1652.241118609019,1622.9667543365767,1,basin3,1652.248,Paint River,1652.248, ,10.578,2837.290146487302,72.03,True
3423,USGS:04062011,,,,basin1,,"BRULE RIVER NEAR COMMONWEALTH, WI",stream,auto,,2693.039679731839,2693.039679731839,2717.1841073156133,1,basin3,2693.073,Brule River,2693.073,Fisher Creek,27.784,518.0738738361191,40.04,True
